date,open,high,low,close,volume,申万一级,债券代码,债券简称,symbol
2025-09-03,112.321,113.232,111.212,111.926,626850,电力设备,118022,锂科转债,sh118022
2025-09-04,111.999,113.814,111.32,112.415,1114690,电力设备,118022,锂科转债,sh118022
2025-09-05,112.915,114.905,112.573,114.356,1233420,电力设备,118022,锂科转债,sh118022
2025-09-08,115.0,115.356,113.7,114.674,770070,电力设备,118022,锂科转债,sh118022
2025-09-09,114.674,115.8,113.973,114.857,1755110,电力设备,118022,锂科转债,sh118022
2025-09-10,114.85,115.277,113.01,113.476,579720,电力设备,118022,锂科转债,sh118022
2025-09-11,113.676,114.57,113.159,114.113,417620,电力设备,118022,锂科转债,sh118022
2025-09-12,114.6,114.7,113.622,114.36,528420,电力设备,118022,锂科转债,sh118022
2025-09-15,114.5,115.162,113.585,113.815,405930,电力设备,118022,锂科转债,sh118022
2025-09-16,113.886,114.224,112.111,113.389,575470,电力设备,118022,锂科转债,sh118022
2025-09-17,113.389,114.2,112.912,113.792,425000,电力设备,118022,锂科转债,sh118022
2025-09-18,113.9,114.108,112.81,113.153,407330,电力设备,118022,锂科转债,sh118022
2025-09-19,113.152,113.414,112.35,112.756,315140,电力设备,118022,锂科转债,sh118022
2025-09-22,112.804,113.143,111.801,112.079,297860,电力设备,118022,锂科转债,sh118022
2025-09-23,112.163,112.208,111.455,112.037,538120,电力设备,118022,锂科转债,sh118022
2025-09-24,112.037,112.759,111.72,112.606,295060,电力设备,118022,锂科转债,sh118022
2025-09-25,112.67,113.966,112.608,113.33,460340,电力设备,118022,锂科转债,sh118022
2025-09-26,113.33,113.649,112.926,113.14,303630,电力设备,118022,锂科转债,sh118022
2025-09-29,113.34,114.872,113.083,114.499,548290,电力设备,118022,锂科转债,sh118022
2025-09-30,114.65,115.046,114.418,114.976,503600,电力设备,118022,锂科转债,sh118022
2025-10-09,115.278,116.0,114.647,114.7,608240,电力设备,118022,锂科转债,sh118022
2025-10-10,114.8,115.185,113.725,114.431,652950,电力设备,118022,锂科转债,sh118022
2025-10-13,113.582,114.074,112.655,113.723,761120,电力设备,118022,锂科转债,sh118022
2025-10-14,113.99,114.292,113.363,113.517,453080,电力设备,118022,锂科转债,sh118022
2025-10-15,113.617,113.999,112.766,113.389,391530,电力设备,118022,锂科转债,sh118022
2025-10-16,113.589,113.65,113.001,113.182,522350,电力设备,118022,锂科转债,sh118022
2025-10-17,113.224,113.332,112.729,112.813,377580,电力设备,118022,锂科转债,sh118022
2025-10-20,113.07,113.5,112.911,113.133,389960,电力设备,118022,锂科转债,sh118022
2025-10-21,113.134,113.892,113.028,113.781,731340,电力设备,118022,锂科转债,sh118022
2025-10-22,113.78,114.4,113.4,114.045,263260,电力设备,118022,锂科转债,sh118022
2025-10-23,113.9,114.89,113.733,114.584,340120,电力设备,118022,锂科转债,sh118022
2025-10-24,114.694,115.0,114.044,114.276,326820,电力设备,118022,锂科转债,sh118022
2025-10-27,114.284,114.754,114.041,114.276,476480,电力设备,118022,锂科转债,sh118022
2025-10-28,114.393,114.635,113.951,114.339,290810,电力设备,118022,锂科转债,sh118022
2025-10-29,114.338,114.796,114.011,114.692,451610,电力设备,118022,锂科转债,sh118022
2025-10-30,114.696,114.979,114.5,114.75,320480,电力设备,118022,锂科转债,sh118022
2025-10-31,114.553,115.355,114.455,114.559,265550,电力设备,118022,锂科转债,sh118022
2025-11-03,114.559,114.772,113.872,114.428,461550,电力设备,118022,锂科转债,sh118022
2025-11-04,114.346,114.583,113.555,114.313,595750,电力设备,118022,锂科转债,sh118022
2025-11-05,114.298,115.2,113.911,115.0,503590,电力设备,118022,锂科转债,sh118022
2025-11-06,114.894,115.886,114.862,115.54,921060,电力设备,118022,锂科转债,sh118022
2025-11-07,115.485,116.93,115.021,116.566,702350,电力设备,118022,锂科转债,sh118022
2025-11-10,116.565,117.889,116.299,117.75,593160,电力设备,118022,锂科转债,sh118022
2025-11-11,118.0,118.5,117.486,117.958,786660,电力设备,118022,锂科转债,sh118022
2025-11-12,118.099,118.316,117.256,117.946,866450,电力设备,118022,锂科转债,sh118022
2025-11-13,117.83,121.0,117.805,120.653,2319020,电力设备,118022,锂科转债,sh118022
2025-11-14,120.19,121.58,120.046,120.179,865320,电力设备,118022,锂科转债,sh118022
2025-11-17,120.18,120.85,119.223,120.05,825560,电力设备,118022,锂科转债,sh118022
2025-11-18,119.75,120.395,118.961,119.215,919370,电力设备,118022,锂科转债,sh118022
2025-11-19,119.225,120.3,119.079,120.024,978720,电力设备,118022,锂科转债,sh118022
2025-11-20,119.821,120.54,119.418,119.728,739830,电力设备,118022,锂科转债,sh118022
2025-11-21,119.872,119.932,117.944,118.061,1097820,电力设备,118022,锂科转债,sh118022
2025-11-24,118.339,118.5,116.961,117.966,738450,电力设备,118022,锂科转债,sh118022
2025-11-25,117.966,118.812,117.924,118.478,446440,电力设备,118022,锂科转债,sh118022
2025-11-26,118.478,118.901,117.245,117.479,582380,电力设备,118022,锂科转债,sh118022
2025-11-27,117.47,118.5,116.905,117.6,436110,电力设备,118022,锂科转债,sh118022
2025-11-28,117.48,118.442,116.605,118.033,415160,电力设备,118022,锂科转债,sh118022
2025-12-01,118.15,118.828,117.5,118.375,388840,电力设备,118022,锂科转债,sh118022
2025-12-02,118.245,118.25,116.846,117.121,316190,电力设备,118022,锂科转债,sh118022
2025-12-03,117.0,117.5,116.376,116.568,382880,电力设备,118022,锂科转债,sh118022
2025-12-04,116.568,117.05,115.888,116.798,354420,电力设备,118022,锂科转债,sh118022
2025-12-05,116.624,118.2,116.134,118.069,409840,电力设备,118022,锂科转债,sh118022
2025-12-08,118.003,118.69,117.8,118.5,275660,电力设备,118022,锂科转债,sh118022
2025-12-09,118.6,118.613,117.155,117.36,380770,电力设备,118022,锂科转债,sh118022
2025-12-10,117.25,117.964,116.91,117.611,209070,电力设备,118022,锂科转债,sh118022
2025-12-11,117.699,118.348,117.0,118.2,512980,电力设备,118022,锂科转债,sh118022
2025-12-12,118.15,118.791,117.56,118.035,272820,电力设备,118022,锂科转债,sh118022
2025-12-15,118.0,118.098,117.5,117.836,248100,电力设备,118022,锂科转债,sh118022
2025-12-16,117.66,117.831,116.39,116.814,366850,电力设备,118022,锂科转债,sh118022
2025-12-17,116.813,117.75,116.7,117.187,339150,电力设备,118022,锂科转债,sh118022
2025-12-18,117.345,118.8,117.202,118.617,286260,电力设备,118022,锂科转债,sh118022
2025-12-19,118.616,119.9,118.1,119.117,498890,电力设备,118022,锂科转债,sh118022
2025-12-22,119.5,120.028,118.819,119.863,567260,电力设备,118022,锂科转债,sh118022
2025-12-23,119.865,120.863,119.563,119.924,640540,电力设备,118022,锂科转债,sh118022
2025-12-24,120.098,121.5,119.807,120.753,322720,电力设备,118022,锂科转债,sh118022
2025-12-25,120.898,120.898,120.013,120.303,447390,电力设备,118022,锂科转债,sh118022
2025-12-26,120.25,121.724,120.015,120.428,667250,电力设备,118022,锂科转债,sh118022
2025-12-29,120.428,121.105,119.433,120.03,337210,电力设备,118022,锂科转债,sh118022
2025-12-30,120.03,120.68,119.331,120.473,502060,电力设备,118022,锂科转债,sh118022
2025-12-31,120.386,121.24,119.899,120.368,381570,电力设备,118022,锂科转债,sh118022
2026-01-05,120.251,121.798,120.251,121.683,498350,电力设备,118022,锂科转债,sh118022
2026-01-06,121.732,122.92,121.5,122.31,885300,电力设备,118022,锂科转债,sh118022
2026-01-07,122.499,123.558,122.073,122.582,813910,电力设备,118022,锂科转债,sh118022
2026-01-08,122.598,123.696,121.898,121.959,496290,电力设备,118022,锂科转债,sh118022
2026-01-09,121.998,124.3,121.388,123.967,540400,电力设备,118022,锂科转债,sh118022
2026-01-12,123.998,125.734,123.998,124.907,932540,电力设备,118022,锂科转债,sh118022
2026-01-13,124.946,125.258,122.741,123.493,641400,电力设备,118022,锂科转债,sh118022
2026-01-14,123.493,126.059,122.99,123.78,1118560,电力设备,118022,锂科转债,sh118022
2026-01-15,123.78,124.978,122.524,123.779,1204940,电力设备,118022,锂科转债,sh118022
2026-01-16,123.898,125.267,123.555,123.817,619370,电力设备,118022,锂科转债,sh118022
2026-01-19,123.95,125.598,123.635,124.0,987330,电力设备,118022,锂科转债,sh118022
2026-01-20,124.01,125.148,123.671,124.5,810130,电力设备,118022,锂科转债,sh118022
2026-01-21,124.55,125.261,123.698,124.81,506800,电力设备,118022,锂科转债,sh118022
2026-01-22,124.95,125.593,124.82,125.502,479040,电力设备,118022,锂科转债,sh118022
2026-01-23,125.55,127.5,125.55,127.275,572140,电力设备,118022,锂科转债,sh118022
2026-01-26,128.015,130.0,127.706,128.348,2226050,电力设备,118022,锂科转债,sh118022
2026-01-27,128.098,128.598,127.39,127.712,723700,电力设备,118022,锂科转债,sh118022
2026-01-28,127.742,128.4,126.933,128.103,715130,电力设备,118022,锂科转债,sh118022
2026-01-29,128.058,128.968,126.8,126.973,821480,电力设备,118022,锂科转债,sh118022
2026-01-30,127.15,127.15,124.922,126.088,887360,电力设备,118022,锂科转债,sh118022
2026-02-02,125.96,125.96,123.6,124.88,1212780,电力设备,118022,锂科转债,sh118022
2026-02-03,125.0,128.0,124.21,126.605,739500,电力设备,118022,锂科转债,sh118022
2026-02-04,126.838,127.39,126.35,126.875,441260,电力设备,118022,锂科转债,sh118022
2026-02-05,126.875,127.46,125.25,126.463,611450,电力设备,118022,锂科转债,sh118022
2026-02-06,126.35,127.5,125.912,126.804,431200,电力设备,118022,锂科转债,sh118022
2026-02-09,126.88,128.288,126.88,128.253,516390,电力设备,118022,锂科转债,sh118022
2026-02-10,128.5,128.888,127.0,128.488,305290,电力设备,118022,锂科转债,sh118022
2026-02-11,128.291,129.46,128.007,128.544,603150,电力设备,118022,锂科转债,sh118022
2026-02-12,128.544,129.441,127.837,128.407,318730,电力设备,118022,锂科转债,sh118022
2026-02-13,128.4,129.448,127.862,128.776,612920,电力设备,118022,锂科转债,sh118022
2026-02-24,128.756,130.1,128.756,129.5,427980,电力设备,118022,锂科转债,sh118022
2026-02-25,129.502,131.999,129.5,130.964,1016410,电力设备,118022,锂科转债,sh118022
2026-02-26,131.35,132.005,128.958,129.15,522100,电力设备,118022,锂科转债,sh118022
2026-02-27,129.299,130.202,128.703,129.997,447690,电力设备,118022,锂科转债,sh118022
2026-03-02,129.75,131.117,128.828,129.797,812750,电力设备,118022,锂科转债,sh118022
2026-03-03,129.847,130.3,127.855,128.065,690920,电力设备,118022,锂科转债,sh118022
2026-03-04,128.15,129.0,126.803,127.918,987290,电力设备,118022,锂科转债,sh118022
2026-03-05,128.498,129.56,127.5,128.83,900110,电力设备,118022,锂科转债,sh118022
2026-03-06,128.54,129.7,127.747,129.314,568990,电力设备,118022,锂科转债,sh118022
2026-03-09,129.237,129.237,126.95,128.931,1139280,电力设备,118022,锂科转债,sh118022
2026-03-10,129.149,130.1,128.779,129.547,587530,电力设备,118022,锂科转债,sh118022
2026-03-11,129.685,132.495,129.607,131.7,961330,电力设备,118022,锂科转债,sh118022
2026-03-12,131.52,131.699,129.364,129.915,717950,电力设备,118022,锂科转债,sh118022
2026-03-13,129.922,130.152,128.922,129.676,877310,电力设备,118022,锂科转债,sh118022
2026-03-16,128.0,129.304,124.941,125.934,2086610,电力设备,118022,锂科转债,sh118022
2026-03-17,126.099,126.817,123.586,123.807,991050,电力设备,118022,锂科转债,sh118022
2026-03-18,123.683,124.66,122.31,123.051,1091680,电力设备,118022,锂科转债,sh118022
2022-11-17,117.98,117.984,116.0,117.213,16444990,电力设备,118024,冠宇转债,sh118024
2022-11-18,117.213,119.19,116.01,118.449,4751630,电力设备,118024,冠宇转债,sh118024
2022-11-21,118.0,122.05,117.608,120.452,2966500,电力设备,118024,冠宇转债,sh118024
2022-11-22,119.9,122.653,119.271,119.401,1807360,电力设备,118024,冠宇转债,sh118024
2022-11-23,118.8,122.828,118.552,122.033,3118950,电力设备,118024,冠宇转债,sh118024
2022-11-24,121.7,127.999,121.56,125.905,4117590,电力设备,118024,冠宇转债,sh118024
2022-11-25,125.9,125.93,123.689,124.051,1348300,电力设备,118024,冠宇转债,sh118024
2022-11-28,123.0,124.55,121.639,122.792,622570,电力设备,118024,冠宇转债,sh118024
2022-11-29,122.792,125.226,122.518,123.51,492780,电力设备,118024,冠宇转债,sh118024
2022-11-30,123.6,125.637,122.7,124.158,734060,电力设备,118024,冠宇转债,sh118024
2022-12-01,124.2,129.63,124.2,125.658,991690,电力设备,118024,冠宇转债,sh118024
2022-12-02,125.501,127.5,125.052,125.126,432640,电力设备,118024,冠宇转债,sh118024
2022-12-05,125.128,126.518,124.247,125.8,386920,电力设备,118024,冠宇转债,sh118024
2022-12-06,125.8,126.429,124.103,124.206,483180,电力设备,118024,冠宇转债,sh118024
2022-12-07,124.21,125.985,124.206,124.334,637080,电力设备,118024,冠宇转债,sh118024
2022-12-08,124.4,126.1,123.4,124.641,640220,电力设备,118024,冠宇转债,sh118024
2022-12-09,124.68,125.48,123.151,123.537,643410,电力设备,118024,冠宇转债,sh118024
2022-12-12,123.52,123.804,121.48,122.036,349800,电力设备,118024,冠宇转债,sh118024
2022-12-13,122.038,122.532,119.4,120.045,399640,电力设备,118024,冠宇转债,sh118024
2022-12-14,120.045,120.76,118.48,118.756,234800,电力设备,118024,冠宇转债,sh118024
2022-12-15,118.757,121.756,118.757,121.546,411270,电力设备,118024,冠宇转债,sh118024
2022-12-16,121.437,121.437,119.208,119.611,265820,电力设备,118024,冠宇转债,sh118024
2022-12-19,119.601,120.777,117.804,118.503,320000,电力设备,118024,冠宇转债,sh118024
2022-12-20,118.492,118.503,116.01,117.657,324040,电力设备,118024,冠宇转债,sh118024
2022-12-21,117.4,118.403,116.1,116.266,274620,电力设备,118024,冠宇转债,sh118024
2022-12-22,116.267,117.507,115.6,115.798,292350,电力设备,118024,冠宇转债,sh118024
2022-12-23,115.898,116.533,114.517,114.947,195680,电力设备,118024,冠宇转债,sh118024
2022-12-26,114.71,117.436,114.71,117.067,194580,电力设备,118024,冠宇转债,sh118024
2022-12-27,117.067,118.647,116.0,117.836,162090,电力设备,118024,冠宇转债,sh118024
2022-12-28,117.482,118.065,116.695,116.75,54820,电力设备,118024,冠宇转债,sh118024
2022-12-29,116.75,117.214,114.732,115.612,144330,电力设备,118024,冠宇转债,sh118024
2022-12-30,115.61,116.26,114.667,115.014,279950,电力设备,118024,冠宇转债,sh118024
2023-01-03,115.0,117.0,114.5,116.215,113180,电力设备,118024,冠宇转债,sh118024
2023-01-04,116.3,118.265,116.2,117.6,276180,电力设备,118024,冠宇转债,sh118024
2023-01-05,117.6,119.865,117.4,118.625,375590,电力设备,118024,冠宇转债,sh118024
2023-01-06,118.625,121.144,118.5,120.254,457490,电力设备,118024,冠宇转债,sh118024
2023-01-09,120.254,121.672,120.14,120.61,265220,电力设备,118024,冠宇转债,sh118024
2023-01-10,120.5,121.094,119.348,120.0,200000,电力设备,118024,冠宇转债,sh118024
2023-01-11,120.0,120.733,118.661,118.967,138870,电力设备,118024,冠宇转债,sh118024
2023-01-12,119.0,120.82,119.0,120.017,431910,电力设备,118024,冠宇转债,sh118024
2023-01-13,120.1,121.888,119.644,120.0,316470,电力设备,118024,冠宇转债,sh118024
2023-01-16,120.0,122.392,119.894,121.107,284440,电力设备,118024,冠宇转债,sh118024
2023-01-17,121.107,127.87,120.577,124.951,3056680,电力设备,118024,冠宇转债,sh118024
2023-01-18,124.386,126.299,124.0,125.331,418350,电力设备,118024,冠宇转债,sh118024
2023-01-19,125.331,127.944,125.018,127.221,505820,电力设备,118024,冠宇转债,sh118024
2023-01-20,127.92,128.037,126.519,127.001,218780,电力设备,118024,冠宇转债,sh118024
2023-01-30,127.89,129.5,126.876,129.014,400660,电力设备,118024,冠宇转债,sh118024
2023-01-31,129.014,129.398,126.2,127.153,401060,电力设备,118024,冠宇转债,sh118024
2023-02-01,127.2,129.666,126.7,128.201,275930,电力设备,118024,冠宇转债,sh118024
2023-02-02,128.198,129.119,126.588,126.826,298160,电力设备,118024,冠宇转债,sh118024
2023-02-03,126.939,127.68,125.01,126.524,496310,电力设备,118024,冠宇转债,sh118024
2023-02-06,126.522,126.603,123.942,124.456,481700,电力设备,118024,冠宇转债,sh118024
2023-02-07,124.64,125.65,123.88,125.221,458530,电力设备,118024,冠宇转债,sh118024
2023-02-08,125.008,126.733,125.008,125.433,446730,电力设备,118024,冠宇转债,sh118024
2023-02-09,125.433,126.65,125.372,125.907,286480,电力设备,118024,冠宇转债,sh118024
2023-02-10,125.98,126.209,124.5,124.772,159870,电力设备,118024,冠宇转债,sh118024
2023-02-13,124.8,125.88,124.8,124.996,196810,电力设备,118024,冠宇转债,sh118024
2023-02-14,125.0,126.23,124.0,125.433,224340,电力设备,118024,冠宇转债,sh118024
2023-02-15,125.171,127.67,124.898,127.026,408900,电力设备,118024,冠宇转债,sh118024
2023-02-16,127.728,127.908,121.6,123.946,228080,电力设备,118024,冠宇转债,sh118024
2023-02-17,123.946,124.581,121.65,122.797,371820,电力设备,118024,冠宇转债,sh118024
2023-02-20,122.797,123.58,121.7,122.305,441280,电力设备,118024,冠宇转债,sh118024
2023-02-21,122.5,123.743,122.097,123.175,145060,电力设备,118024,冠宇转债,sh118024
2023-02-22,123.178,123.665,122.68,123.465,248830,电力设备,118024,冠宇转债,sh118024
2023-02-23,123.98,123.98,122.02,122.999,120170,电力设备,118024,冠宇转债,sh118024
2023-02-24,122.65,123.108,119.8,120.743,490700,电力设备,118024,冠宇转债,sh118024
2023-02-27,121.0,121.2,118.299,119.149,400660,电力设备,118024,冠宇转债,sh118024
2023-02-28,119.009,120.1,118.959,119.513,67940,电力设备,118024,冠宇转债,sh118024
2023-03-01,119.9,122.1,119.216,121.888,266930,电力设备,118024,冠宇转债,sh118024
2023-03-02,121.894,122.098,120.763,120.901,79270,电力设备,118024,冠宇转债,sh118024
2023-03-03,120.901,121.385,119.88,120.365,122510,电力设备,118024,冠宇转债,sh118024
2023-03-06,120.065,121.273,119.801,120.638,134200,电力设备,118024,冠宇转债,sh118024
2023-03-07,120.601,121.759,118.9,119.304,195330,电力设备,118024,冠宇转债,sh118024
2023-03-08,119.89,119.899,118.101,119.144,181610,电力设备,118024,冠宇转债,sh118024
2023-03-09,119.144,120.5,118.862,120.132,272650,电力设备,118024,冠宇转债,sh118024
2023-03-10,119.809,120.695,119.14,120.05,243340,电力设备,118024,冠宇转债,sh118024
2023-03-13,119.997,119.997,118.16,119.096,248630,电力设备,118024,冠宇转债,sh118024
2023-03-14,119.099,119.85,117.723,118.294,393300,电力设备,118024,冠宇转债,sh118024
2023-03-15,118.264,119.3,118.1,118.703,426240,电力设备,118024,冠宇转债,sh118024
2023-03-16,118.762,118.763,118.01,118.354,172240,电力设备,118024,冠宇转债,sh118024
2023-03-17,118.1,119.214,117.129,119.2,421170,电力设备,118024,冠宇转债,sh118024
2023-03-20,118.72,119.965,118.32,119.378,379660,电力设备,118024,冠宇转债,sh118024
2023-03-21,119.163,120.502,119.01,120.368,278430,电力设备,118024,冠宇转债,sh118024
2023-03-22,120.37,121.66,119.388,119.876,154630,电力设备,118024,冠宇转债,sh118024
2023-03-23,119.839,120.559,119.388,120.035,229940,电力设备,118024,冠宇转债,sh118024
2023-03-24,119.841,120.966,119.841,120.743,180490,电力设备,118024,冠宇转债,sh118024
2023-03-27,120.727,120.982,119.9,120.758,84970,电力设备,118024,冠宇转债,sh118024
2023-03-28,120.765,121.205,119.516,119.893,52480,电力设备,118024,冠宇转债,sh118024
2023-03-29,119.661,121.048,119.414,120.606,136220,电力设备,118024,冠宇转债,sh118024
2023-03-30,120.48,120.619,120.0,120.196,84530,电力设备,118024,冠宇转债,sh118024
2023-03-31,120.024,121.0,119.301,119.673,109810,电力设备,118024,冠宇转债,sh118024
2023-04-03,119.673,119.907,118.77,119.387,272590,电力设备,118024,冠宇转债,sh118024
2023-04-04,119.387,119.601,118.0,118.518,194060,电力设备,118024,冠宇转债,sh118024
2023-04-06,118.518,121.0,118.517,120.203,174160,电力设备,118024,冠宇转债,sh118024
2023-04-07,120.9,120.9,120.203,120.567,38700,电力设备,118024,冠宇转债,sh118024
2023-04-10,120.522,121.467,120.514,121.452,128340,电力设备,118024,冠宇转债,sh118024
2023-04-11,121.443,121.623,120.0,121.452,170320,电力设备,118024,冠宇转债,sh118024
2023-04-12,121.452,122.047,119.802,120.288,364480,电力设备,118024,冠宇转债,sh118024
2023-04-13,120.394,120.696,119.83,119.849,76870,电力设备,118024,冠宇转债,sh118024
2023-04-14,119.849,123.54,119.79,122.353,417960,电力设备,118024,冠宇转债,sh118024
2023-04-17,122.238,123.656,121.9,122.089,269090,电力设备,118024,冠宇转债,sh118024
2023-04-18,121.98,123.064,121.636,122.591,209170,电力设备,118024,冠宇转债,sh118024
2023-04-19,122.836,122.836,120.548,120.823,147280,电力设备,118024,冠宇转债,sh118024
2023-04-20,120.642,121.189,118.735,119.63,380490,电力设备,118024,冠宇转债,sh118024
2023-04-21,119.9,120.11,118.001,118.057,106840,电力设备,118024,冠宇转债,sh118024
2023-04-24,118.06,118.202,115.6,116.629,630230,电力设备,118024,冠宇转债,sh118024
2023-04-25,117.1,117.1,115.0,116.752,353950,电力设备,118024,冠宇转债,sh118024
2023-04-26,116.518,118.479,115.981,117.924,214340,电力设备,118024,冠宇转债,sh118024
2023-04-27,118.21,119.29,117.723,118.203,188550,电力设备,118024,冠宇转债,sh118024
2023-04-28,118.203,118.98,118.04,118.354,77830,电力设备,118024,冠宇转债,sh118024
2023-05-04,118.354,118.798,116.0,117.45,98270,电力设备,118024,冠宇转债,sh118024
2023-05-05,117.409,117.502,116.02,117.001,91970,电力设备,118024,冠宇转债,sh118024
2023-05-08,117.001,117.937,116.601,117.21,69200,电力设备,118024,冠宇转债,sh118024
2023-05-09,117.209,117.433,113.882,114.111,340370,电力设备,118024,冠宇转债,sh118024
2023-05-10,114.45,115.946,113.0,115.676,521470,电力设备,118024,冠宇转债,sh118024
2023-05-11,116.0,116.1,114.6,114.863,467710,电力设备,118024,冠宇转债,sh118024
2023-05-12,114.691,115.152,111.888,112.105,504330,电力设备,118024,冠宇转债,sh118024
2023-05-15,111.901,113.724,111.351,113.376,585960,电力设备,118024,冠宇转债,sh118024
2023-05-16,113.376,113.4,111.972,112.284,582100,电力设备,118024,冠宇转债,sh118024
2023-05-17,112.27,113.382,111.856,111.993,248440,电力设备,118024,冠宇转债,sh118024
2023-05-18,112.4,113.136,111.943,112.344,443120,电力设备,118024,冠宇转债,sh118024
2023-05-19,112.361,115.152,111.111,114.226,644940,电力设备,118024,冠宇转债,sh118024
2023-05-22,114.034,115.0,113.436,114.008,407200,电力设备,118024,冠宇转债,sh118024
2023-05-23,113.909,114.48,113.3,113.483,337350,电力设备,118024,冠宇转债,sh118024
2023-05-24,113.3,114.44,112.8,114.025,173370,电力设备,118024,冠宇转债,sh118024
2023-05-25,113.785,115.846,113.317,115.053,349560,电力设备,118024,冠宇转债,sh118024
2023-05-26,115.2,115.5,113.888,114.119,211000,电力设备,118024,冠宇转债,sh118024
2023-05-29,114.119,116.72,113.914,116.254,1455990,电力设备,118024,冠宇转债,sh118024
2023-05-30,116.335,116.826,115.12,116.369,511450,电力设备,118024,冠宇转债,sh118024
2023-05-31,116.0,116.369,115.0,115.249,437610,电力设备,118024,冠宇转债,sh118024
2023-06-01,115.2,117.583,114.637,117.295,425290,电力设备,118024,冠宇转债,sh118024
2023-06-02,116.633,118.743,116.401,117.416,962120,电力设备,118024,冠宇转债,sh118024
2023-06-05,118.0,119.15,116.404,116.409,629550,电力设备,118024,冠宇转债,sh118024
2023-06-06,116.317,116.964,115.902,116.05,459300,电力设备,118024,冠宇转债,sh118024
2023-06-07,115.9,116.401,115.433,115.601,249720,电力设备,118024,冠宇转债,sh118024
2023-06-08,115.6,116.58,115.447,116.005,341400,电力设备,118024,冠宇转债,sh118024
2023-06-09,116.48,117.311,115.56,117.034,390510,电力设备,118024,冠宇转债,sh118024
2023-06-12,116.808,118.2,116.35,117.655,270610,电力设备,118024,冠宇转债,sh118024
2023-06-13,117.508,119.96,117.5,119.567,445060,电力设备,118024,冠宇转债,sh118024
2023-06-14,119.188,120.069,118.719,118.759,144360,电力设备,118024,冠宇转债,sh118024
2023-06-15,119.778,120.698,118.48,120.199,503790,电力设备,118024,冠宇转债,sh118024
2023-06-16,119.971,120.625,118.638,119.272,404380,电力设备,118024,冠宇转债,sh118024
2023-06-19,119.283,119.737,118.65,119.28,343190,电力设备,118024,冠宇转债,sh118024
2023-06-20,119.109,119.9,118.646,118.803,131240,电力设备,118024,冠宇转债,sh118024
2023-06-21,118.633,118.938,117.0,117.024,184760,电力设备,118024,冠宇转债,sh118024
2023-06-26,117.024,118.96,116.765,118.78,561490,电力设备,118024,冠宇转债,sh118024
2023-06-27,119.0,119.317,117.857,118.439,263930,电力设备,118024,冠宇转债,sh118024
2023-06-28,118.3,118.674,117.539,118.403,229320,电力设备,118024,冠宇转债,sh118024
2023-06-29,118.2,118.8,117.5,118.2,764450,电力设备,118024,冠宇转债,sh118024
2023-06-30,118.2,120.472,117.0,118.49,514090,电力设备,118024,冠宇转债,sh118024
2023-07-03,118.615,122.66,118.608,121.791,2208500,电力设备,118024,冠宇转债,sh118024
2023-07-04,121.723,122.47,120.978,122.0,878810,电力设备,118024,冠宇转债,sh118024
2023-07-05,121.908,122.45,120.92,121.494,961680,电力设备,118024,冠宇转债,sh118024
2023-07-06,121.9,121.9,120.71,121.027,394630,电力设备,118024,冠宇转债,sh118024
2023-07-07,121.0,121.106,119.947,120.054,415000,电力设备,118024,冠宇转债,sh118024
2023-07-10,120.094,122.0,119.812,120.945,611820,电力设备,118024,冠宇转债,sh118024
2023-07-11,121.0,122.749,121.0,122.553,1050860,电力设备,118024,冠宇转债,sh118024
2023-07-12,122.492,126.151,121.999,124.973,1893780,电力设备,118024,冠宇转债,sh118024
2023-07-13,125.1,126.38,124.779,126.0,935600,电力设备,118024,冠宇转债,sh118024
2023-07-14,125.78,125.853,123.5,124.191,1019670,电力设备,118024,冠宇转债,sh118024
2023-07-17,124.03,124.55,122.31,123.097,873920,电力设备,118024,冠宇转债,sh118024
2023-07-18,122.806,124.1,122.6,123.72,427140,电力设备,118024,冠宇转债,sh118024
2023-07-19,123.46,124.425,122.987,123.685,681170,电力设备,118024,冠宇转债,sh118024
2023-07-20,123.449,124.0,123.123,123.575,274050,电力设备,118024,冠宇转债,sh118024
2023-07-21,124.044,125.575,122.8,123.884,1268180,电力设备,118024,冠宇转债,sh118024
2023-07-24,123.822,124.764,123.305,124.534,1096200,电力设备,118024,冠宇转债,sh118024
2023-07-25,125.0,125.601,123.881,124.512,431410,电力设备,118024,冠宇转债,sh118024
2023-07-26,124.699,125.206,124.074,124.457,406300,电力设备,118024,冠宇转债,sh118024
2023-07-27,125.479,125.797,123.7,124.182,504460,电力设备,118024,冠宇转债,sh118024
2023-07-28,124.182,125.772,123.78,125.02,713650,电力设备,118024,冠宇转债,sh118024
2023-07-31,124.9,125.895,124.48,125.759,352230,电力设备,118024,冠宇转债,sh118024
2023-08-01,125.7,127.2,125.533,126.299,614260,电力设备,118024,冠宇转债,sh118024
2023-08-02,126.299,127.162,125.766,126.666,345300,电力设备,118024,冠宇转债,sh118024
2023-08-03,126.51,128.287,126.401,126.916,645360,电力设备,118024,冠宇转债,sh118024
2023-08-04,127.0,127.338,125.974,126.36,761910,电力设备,118024,冠宇转债,sh118024
2023-08-07,126.363,127.239,125.212,125.76,263830,电力设备,118024,冠宇转债,sh118024
2023-08-08,125.747,126.0,124.727,125.508,265510,电力设备,118024,冠宇转债,sh118024
2023-08-09,125.408,125.732,124.788,125.219,296300,电力设备,118024,冠宇转债,sh118024
